 number of kpoints:        1936
 number of conduction states           2
 number of valence states           2
 # kx ky kz nocp nc nv  energy  xx  yy  zz  xy  xz  yz
  0.820640  1.105525  0.000000        14        15        14  2.618330  0.000960  0.001255  0.000000  0.000189  0.000000  0.000000
  1.367733  2.474270  0.000000        14        15        14  2.618484  0.001286  0.000880  0.000000 -0.000037  0.000000  0.000000
  0.638275  1.000237  0.000000        14        15        14  2.618510  0.001469  0.001004  0.000000 -0.000042  0.000000  0.000000
  1.458915  2.421626  0.000000        14        15        14  2.618530  0.001116  0.001270  0.000000 -0.000216  0.000000  0.000000
  0.547093  1.052881  0.000000        14        15        14  2.618544  0.001157  0.001316  0.000000 -0.000224  0.000000  0.000000
  1.367733  2.158406  0.000000        14        16        14  2.624301  3.111802  2.101493  0.000000  0.027598  0.000000  0.000000
  0.638275  1.316101  0.000000        14        16        14  2.624323  3.111604  2.101313  0.000000  0.027639  0.000000  0.000000
  1.458915  2.211050  0.000000        14        16        14  2.624357  2.335579  2.757984  0.000000  0.508182  0.000000  0.000000
  0.547093  1.263457  0.000000        14        16        14  2.624382  2.335523  2.757756  0.000000  0.508219  0.000000  0.000000
  1.185368  2.263694  0.000000        14        16        14  2.624424  2.329775  2.886794  0.000000 -0.423801  0.000000  0.000000
  1.185368  2.368982  0.000000        14        16        14  2.624445  2.212212  2.882529  0.000000  0.435495  0.000000  0.000000
  0.820640  1.210813  0.000000        14        16        14  2.624460  2.329550  2.886614  0.000000 -0.423808  0.000000  0.000000
  0.820640  1.105525  0.000000        14        16        14  2.624481  2.211997  2.882401  0.000000  0.435455  0.000000  0.000000
  1.367733  2.474270  0.000000        14        16        14  2.624618  3.075305  2.102981  0.000000 -0.089024  0.000000  0.000000
  0.638275  1.000237  0.000000        14        16        14  2.624641  3.075083  2.102699  0.000000 -0.089059  0.000000  0.000000
  1.458915  2.421626  0.000000        14        16        14  2.624664  2.418296  2.757549  0.000000 -0.467325  0.000000  0.000000
  0.547093  1.052881  0.000000        14        16        14  2.624686  2.418355  2.757451  0.000000 -0.467446  0.000000  0.000000
  0.775048  1.079203  0.000000        14        15        13  2.658539  2.522038  2.547084  0.000000  0.449642  0.000000  0.000000
  1.230959  2.395304  0.000000        14        15        13  2.658554  2.532691  2.557966  0.000000  0.451546  0.000000  0.000000
  0.547093  1.210813  0.000000        14        15        13  2.658594  2.146772  2.915426  0.000000  0.235406  0.000000  0.000000
  0.683866  1.026559  0.000000        14        15        13  2.658605  2.843266  2.197175  0.000000  0.228892  0.000000  0.000000
  1.458915  2.263694  0.000000        14        15        13  2.658605  2.131574  2.894699  0.000000  0.233745  0.000000  0.000000
  1.322142  2.447948  0.000000        14        15        13  2.658618  2.868152  2.216332  0.000000  0.230865  0.000000  0.000000
  0.683866  1.289779  0.000000        14        15        13  2.658678  2.959595  2.208105  0.000000 -0.281987  0.000000  0.000000
  1.322142  2.184728  0.000000        14        15        13  2.658693  2.969971  2.215778  0.000000 -0.282990  0.000000  0.000000
  0.775048  1.237135  0.000000        14        15        13  2.658728  2.650112  2.541341  0.000000 -0.469204  0.000000  0.000000
  0.547093  1.105525  0.000000        14        15        13  2.658749  2.168721  2.896386  0.000000 -0.167323  0.000000  0.000000
  1.230959  2.237372  0.000000        14        15        13  2.658763  2.648556  2.539945  0.000000 -0.468931  0.000000  0.000000
  1.458915  2.368982  0.000000        14        15        13  2.658764  2.148540  2.869255  0.000000 -0.165797  0.000000  0.000000
  0.775048  1.079203  0.000000        14        16        13  2.658951  0.239396  0.241768  0.000000  0.042688  0.000000  0.000000
  1.230959  2.395304  0.000000        14        16        13  2.658953  0.228701  0.230966  0.000000  0.040794  0.000000  0.000000
  0.683866  1.026559  0.000000        14        16        13  2.659006  0.310458  0.239917  0.000000  0.025006  0.000000  0.000000
  0.547093  1.210813  0.000000        14        16        13  2.659012  0.206022  0.279874  0.000000  0.022585  0.000000  0.000000
  1.458915  2.263694  0.000000        14        16        13  2.659012  0.221287  0.300617  0.000000  0.024262  0.000000  0.000000
  1.322142  2.447948  0.000000        14        16        13  2.659014  0.285603  0.220681  0.000000  0.022987  0.000000  0.000000
  0.683866  1.289779  0.000000        14        16        13  2.659096  0.305926  0.228184  0.000000 -0.029159  0.000000  0.000000
  1.322142  2.184728  0.000000        14        16        13  2.659102  0.295568  0.220489  0.000000 -0.028172  0.000000  0.000000
  0.547093  1.105525  0.000000        14        16        13  2.659171  0.223293  0.298270  0.000000 -0.017213  0.000000  0.000000
  0.775048  1.237135  0.000000        14        16        13  2.659173  0.261328  0.250553  0.000000 -0.046283  0.000000  0.000000
  1.230959  2.237372  0.000000        14        16        13  2.659181  0.262723  0.251912  0.000000 -0.046537  0.000000  0.000000
  1.458915  2.368982  0.000000        14        16        13  2.659183  0.243554  0.325324  0.000000 -0.018787  0.000000  0.000000
  1.322142  2.500592  0.000000        14        15        14  2.688428  0.000246  0.000150  0.000000  0.000018  0.000000  0.000000
  1.185368  2.421626  0.000000        14        15        14  2.688443  0.000173  0.000202  0.000000  0.000056  0.000000  0.000000
  0.683866  0.973915  0.000000        14        15        14  2.688454  0.000292  0.000177  0.000000  0.000021  0.000000  0.000000
  0.820640  1.052881  0.000000        14        15        14  2.688457  0.000186  0.000216  0.000000  0.000061  0.000000  0.000000
  1.504506  2.395304  0.000000        14        15        14  2.688497  0.000184  0.000277  0.000000 -0.000039  0.000000  0.000000
  1.504506  2.237372  0.000000        14        15        14  2.688506  0.000156  0.000246  0.000000  0.000044  0.000000  0.000000
  0.501502  1.079203  0.000000        14        15        14  2.688511  0.000179  0.000268  0.000000 -0.000038  0.000000  0.000000
  0.501502  1.237135  0.000000        14        15        14  2.688516  0.000164  0.000259  0.000000  0.000046  0.000000  0.000000
  1.185368  2.211050  0.000000        14        15        14  2.688590  0.000220  0.000232  0.000000 -0.000066  0.000000  0.000000
  0.820640  1.263457  0.000000        14        15        14  2.688599  0.000242  0.000255  0.000000 -0.000073  0.000000  0.000000
  1.322142  2.132084  0.000000        14        15        14  2.688607  0.000274  0.000159  0.000000 -0.000027  0.000000  0.000000
  0.683866  1.342423  0.000000        14        15        14  2.688614  0.000298  0.000172  0.000000 -0.000029  0.000000  0.000000
  1.322142  2.500592  0.000000        14        16        14  2.700864  3.054538  1.845705  0.000000  0.222099  0.000000  0.000000
  0.683866  0.973915  0.000000        14        16        14  2.700882  3.054343  1.845508  0.000000  0.222074  0.000000  0.000000
  1.185368  2.421626  0.000000        14        16        14  2.700884  2.223522  2.579899  0.000000  0.729614  0.000000  0.000000
  0.820640  1.052881  0.000000        14        16        14  2.700905  2.223404  2.579867  0.000000  0.729605  0.000000  0.000000
  1.504506  2.395304  0.000000        14        16        14  2.700929  1.951063  2.944837  0.000000 -0.413652  0.000000  0.000000
  1.504506  2.237372  0.000000        14        16        14  2.700937  1.856774  2.944823  0.000000  0.519488  0.000000  0.000000
  0.501502  1.079203  0.000000        14        16        14  2.700955  1.951105  2.944794  0.000000 -0.413767  0.000000  0.000000
  0.501502  1.237135  0.000000        14        16        14  2.700967  1.856763  2.944633  0.000000  0.519549  0.000000  0.000000
  1.185368  2.211050  0.000000        14        16        14  2.701030  2.459255  2.583791  0.000000 -0.746897  0.000000  0.000000
  1.322142  2.132084  0.000000        14        16        14  2.701039  3.195314  1.843364  0.000000 -0.321127  0.000000  0.000000
  0.683866  1.342423  0.000000        14        16        14  2.701050  3.195205  1.843241  0.000000 -0.321072  0.000000  0.000000
  0.820640  1.263457  0.000000        14        16        14  2.701058  2.459157  2.583760  0.000000 -0.746910  0.000000  0.000000
  1.230959  2.500592  0.000000        14        15        14  2.753549  0.000056  0.000043  0.000000  0.000016  0.000000  0.000000
  0.775048  0.973915  0.000000        14        15        14  2.753563  0.000062  0.000047  0.000000  0.000017  0.000000  0.000000
  1.550097  2.316338  0.000000        14        15        14  2.753758  0.000038  0.000080  0.000000  0.000002  0.000000  0.000000
  0.455911  1.158169  0.000000        14        15        14  2.753774  0.000033  0.000070  0.000000  0.000002  0.000000  0.000000
  0.775048  1.342423  0.000000        14        15        14  2.754283  0.000084  0.000056  0.000000 -0.000024  0.000000  0.000000
  1.230959  2.132084  0.000000        14        15        14  2.754287  0.000082  0.000055  0.000000 -0.000024  0.000000  0.000000
  0.592684  1.289779  0.000000        14        15        13  2.765766  2.462346  2.202029  0.000000  0.233834  0.000000  0.000000
  1.413324  2.184728  0.000000        14        15        13  2.765769  2.462756  2.202304  0.000000  0.233902  0.000000  0.000000
  0.820640  1.158169  0.000000        14        15        13  2.765866  2.064351  2.601967  0.000000  0.003592  0.000000  0.000000
  1.185368  2.316338  0.000000        14        15        13  2.765893  2.064571  2.602462  0.000000  0.003576  0.000000  0.000000
  0.592684  1.026559  0.000000        14        15        13  2.766205  2.475287  2.201976  0.000000 -0.240771  0.000000  0.000000
  1.413324  2.447948  0.000000        14        15        13  2.766226  2.475605  2.202112  0.000000 -0.240866  0.000000  0.000000
  0.729457  1.000237  0.000000        14        15        13  2.769667  2.868171  2.141743  0.000000  0.492837  0.000000  0.000000
  1.276551  2.474270  0.000000        14        15        13  2.769669  2.868217  2.141682  0.000000  0.492827  0.000000  0.000000
  0.592684  1.289779  0.000000        14        16        13  2.769681  0.002693  0.002407  0.000000  0.000254  0.000000  0.000000
  1.413324  2.184728  0.000000        14        16        13  2.769683  0.002397  0.002146  0.000000  0.000227  0.000000  0.000000
  0.775048  1.026559  0.000000        14        15        13  2.769687  2.624697  2.354845  0.000000  0.641749  0.000000  0.000000
  1.230959  2.447948  0.000000        14        15        13  2.769696  2.624676  2.354824  0.000000  0.641767  0.000000  0.000000
  0.820640  1.158169  0.000000        14        16        13  2.769814  0.002470  0.003110  0.000000  0.000003  0.000000  0.000000
  1.185368  2.316338  0.000000        14        16        13  2.769824  0.002133  0.002690  0.000000  0.000003  0.000000  0.000000
  0.501502  1.131847  0.000000        14        15        13  2.769838  1.892671  3.111703  0.000000 -0.069177  0.000000  0.000000
  0.501502  1.184491  0.000000        14        15        13  2.769842  1.863491  3.111813  0.000000  0.203572  0.000000  0.000000
  1.504506  2.342660  0.000000        14        15        13  2.769851  1.892639  3.111601  0.000000 -0.069202  0.000000  0.000000
  1.504506  2.290016  0.000000        14        15        13  2.769863  1.863434  3.111751  0.000000  0.203581  0.000000  0.000000
  0.592684  1.026559  0.000000        14        16        13  2.770129  0.003141  0.002795  0.000000 -0.000303  0.000000  0.000000
  1.413324  2.447948  0.000000        14        16        13  2.770152  0.002852  0.002539  0.000000 -0.000276  0.000000  0.000000
  0.775048  1.289779  0.000000        14        15        13  2.770162  2.874113  2.355372  0.000000 -0.699999  0.000000  0.000000
  0.729457  1.316101  0.000000        14        15        13  2.770169  3.088042  2.140087  0.000000 -0.576146  0.000000  0.000000
  1.276551  2.158406  0.000000        14        15        13  2.770189  3.087972  2.140038  0.000000 -0.576176  0.000000  0.000000
  1.230959  2.184728  0.000000        14        15        13  2.770189  2.873984  2.355312  0.000000 -0.699997  0.000000  0.000000
  1.230959  2.500592  0.000000        14        16        14  2.774664  2.718268  2.049143  0.000000  0.771826  0.000000  0.000000
  0.775048  0.973915  0.000000        14        16        14  2.774682  2.718050  2.049000  0.000000  0.771795  0.000000  0.000000
  1.550097  2.316338  0.000000        14        16        14  2.774872  1.545029  3.216023  0.000000  0.095244  0.000000  0.000000
  0.455911  1.158169  0.000000        14        16        14  2.774909  1.544959  3.215839  0.000000  0.095263  0.000000  0.000000
  1.230959  2.132084  0.000000        14        16        14  2.775390  3.050089  2.047190  0.000000 -0.871642  0.000000  0.000000
  0.775048  1.342423  0.000000        14        16        14  2.775402  3.049974  2.047072  0.000000 -0.871599  0.000000  0.000000
  0.729457  1.000237  0.000000        14        16        13  2.779202  0.000374  0.000280  0.000000  0.000065  0.000000  0.000000
  1.276551  2.474270  0.000000        14        16        13  2.779206  0.000332  0.000248  0.000000  0.000057  0.000000  0.000000
  0.775048  1.026559  0.000000        14        16        13  2.779232  0.000324  0.000290  0.000000  0.000079  0.000000  0.000000
  1.230959  2.447948  0.000000        14        16        13  2.779235  0.000299  0.000268  0.000000  0.000074  0.000000  0.000000
  1.504506  2.342660  0.000000        14        16        13  2.779395  0.000279  0.000462  0.000000 -0.000010  0.000000  0.000000
  0.501502  1.131847  0.000000        14        16        13  2.779401  0.000250  0.000413  0.000000 -0.000009  0.000000  0.000000
  1.504506  2.290016  0.000000        14        16        13  2.779404  0.000263  0.000443  0.000000  0.000029  0.000000  0.000000
  0.501502  1.184491  0.000000        14        16        13  2.779406  0.000243  0.000409  0.000000  0.000026  0.000000  0.000000
