 number of kpoints:        1936
 number of conduction states           2
 number of valence states           2
 # kx ky kz nocp nc nv  energy  xx  yy  zz  sp  sm
  1.367733  2.158406  0.000000        14        15        14  2.618171  0.001196  0.000810  0.000000  0.000019  0.001987
  0.638275  1.316101  0.000000        14        15        14  2.618189  0.001330  0.000900  0.000000  0.002210  0.000021
  1.458915  2.211050  0.000000        14        15        14  2.618232  0.000903  0.001062  0.000000  0.000023  0.001942
  0.547093  1.263457  0.000000        14        15        14  2.618242  0.000989  0.001167  0.000000  0.002131  0.000025
  1.185368  2.263694  0.000000        14        15        14  2.618280  0.000956  0.001187  0.000000  0.000020  0.002123
  0.820640  1.210813  0.000000        14        15        14  2.618295  0.001103  0.001370  0.000000  0.002450  0.000024
  1.185368  2.368982  0.000000        14        15        14  2.618302  0.000852  0.001112  0.000000  0.000023  0.001941
  0.820640  1.105525  0.000000        14        15        14  2.618330  0.000960  0.001255  0.000000  0.002189  0.000026
  1.367733  2.474270  0.000000        14        15        14  2.618484  0.001286  0.000880  0.000000  0.000020  0.002145
  0.638275  1.000237  0.000000        14        15        14  2.618510  0.001469  0.001004  0.000000  0.002451  0.000023
  1.458915  2.421626  0.000000        14        15        14  2.618530  0.001116  0.001270  0.000000  0.000022  0.002363
  0.547093  1.052881  0.000000        14        15        14  2.618544  0.001157  0.001316  0.000000  0.002449  0.000023
  1.367733  2.158406  0.000000        14        16        14  2.624301  3.111802  2.101493  0.000000  0.049565  5.163731
  0.638275  1.316101  0.000000        14        16        14  2.624323  3.111604  2.101313  0.000000  5.163349  0.049568
  1.458915  2.211050  0.000000        14        16        14  2.624357  2.335579  2.757984  0.000000  0.060169  5.033394
  0.547093  1.263457  0.000000        14        16        14  2.624382  2.335523  2.757756  0.000000  5.033105  0.060173
  1.185368  2.263694  0.000000        14        16        14  2.624424  2.329775  2.886794  0.000000  0.049775  5.166793
  1.185368  2.368982  0.000000        14        16        14  2.624445  2.212212  2.882529  0.000000  0.059980  5.034761
  0.820640  1.210813  0.000000        14        16        14  2.624460  2.329550  2.886614  0.000000  5.166382  0.049782
  0.820640  1.105525  0.000000        14        16        14  2.624481  2.211997  2.882401  0.000000  5.034414  0.059983
  1.367733  2.474270  0.000000        14        16        14  2.624618  3.075305  2.102981  0.000000  0.047611  5.130675
  0.638275  1.000237  0.000000        14        16        14  2.624641  3.075083  2.102699  0.000000  5.130158  0.047623
  1.458915  2.421626  0.000000        14        16        14  2.624664  2.418296  2.757549  0.000000  0.048203  5.127643
  0.547093  1.052881  0.000000        14        16        14  2.624686  2.418355  2.757451  0.000000  5.127585  0.048220
  0.775048  1.079203  0.000000        14        15        13  2.658539  2.522038  2.547084  0.000000  5.028888  0.040235
  1.230959  2.395304  0.000000        14        15        13  2.658554  2.532691  2.557966  0.000000  0.040405  5.050252
  0.547093  1.210813  0.000000        14        15        13  2.658594  2.146772  2.915426  0.000000  5.021749  0.040449
  0.683866  1.026559  0.000000        14        15        13  2.658605  2.843266  2.197175  0.000000  5.009148  0.031293
  1.458915  2.263694  0.000000        14        15        13  2.658605  2.131574  2.894699  0.000000  0.040157  4.986117
  1.322142  2.447948  0.000000        14        15        13  2.658618  2.868152  2.216332  0.000000  0.031569  5.052915
  0.683866  1.289779  0.000000        14        15        13  2.658678  2.959595  2.208105  0.000000  5.124634  0.043067
  1.322142  2.184728  0.000000        14        15        13  2.658693  2.969971  2.215778  0.000000  0.043225  5.142524
  0.775048  1.237135  0.000000        14        15        13  2.658728  2.650112  2.541341  0.000000  5.148114  0.043338
